timestamp,Total Rooms,Out of Service,Available Rooms,Occupied Rooms,Occupied Percent,Room Revenue,Average Daily Rate ADR,Market ADR,Revenue Per Available Room RevPAR,Market RevPar,Average Occupancy Rate AOR,Gross Operating Profit per Available Room GOPPAR,Market Penetration Index MPI,Average Rate Index,Revenue Generation Index RGI,Market Cost per Booking,Sentiment Analysis,Direct Revenue Ratio DRR,Web Conversion,Segmentation,Outlet Net Revenue,Total Revenue,Total Revenue per Available Room TREVPAR,market_rev_diff
2020-06-11,81,5,76,27,0.3333,16549,612.93,545.5077,218.0,293.0,0.36,22.300000000000033,0.7406666666666666,1.1235955056179774,0.7440273037542662,0.44,0.96,0.34,0.034999999999999996,"[0.015, 0.015, 0.034999999999999996, 0.015, 0.024999999999999998]",1654.9,18203.9,239.525,75
2020-06-12,81,0,81,51,0.6296,19139,375.27,333.9903,236.0,335.0,0.63,21.000000000000014,0.9397014925373135,1.1235955056179776,0.7044776119402985,0.21,0.95,0.09000000000000001,0.024999999999999998,"[0.04499999999999999, 0.005, 0.005, 0.034999999999999996, 0.034999999999999996]",5167.529999999998,24306.53,300.08061728395063,99
2020-06-13,81,5,76,54,0.6667,18782,347.81,326.9414,247.0,369.0,0.71,22.500000000000036,0.9950746268656715,1.0638297872340425,0.6693766937669376,0.39,0.75,0.23000000000000004,0.015,"[0.015, 0.04499999999999999, 0.005, 0.005, 0.034999999999999996]",3756.399999999999,22538.399999999998,296.55789473684206,122
2020-06-14,81,1,80,54,0.6667,15962,295.59,325.149,200.0,322.0,0.68,20.200000000000003,1.4815555555555555,0.9090909090909091,0.6211180124223602,0.23,0.95,0.24000000000000005,0.024999999999999998,"[0.034999999999999996, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999, 0.015]",3671.2599999999993,19633.26,245.41574999999997,122
2020-06-15,81,0,81,80,0.9877,18078,225.98,214.68099999999998,223.0,345.0,0.99,27.1000000000001,1.5195384615384615,1.0526315789473684,0.6463768115942029,0.13,0.8,0.07,0.005,"[0.005, 0.024999999999999998, 0.034999999999999996, 0.015, 0.024999999999999998]",2530.9199999999996,20608.92,254.43111111111108,122
2020-06-16,81,4,77,73,0.9012,20134,275.81,245.4709,261.0,216.0,0.95,26.800000000000097,1.2345205479452055,1.1235955056179776,1.2083333333333333,0.34,0.75,0.34,0.015,"[0.024999999999999998, 0.015, 0.015, 0.015, 0.005]",5033.499999999998,25167.5,326.85064935064935,-45
2020-06-17,81,2,79,78,0.963,14750,189.1,204.228,187.0,142.0,0.99,26.800000000000097,1.3375,0.9259259259259258,1.3169014084507042,0.42,0.75,0.05,0.024999999999999998,"[0.024999999999999998, 0.015, 0.024999999999999998, 0.005, 0.015]",2507.4999999999995,17257.5,218.4493670886076,-45
2020-06-18,81,5,76,17,0.2099,21093,1240.76,1340.0208,278.0,343.0,0.22,20.80000000000001,0.27986666666666665,0.9259259259259259,0.8104956268221575,0.36,0.85,0.1,0.04499999999999999,"[0.005, 0.015, 0.005, 0.024999999999999998, 0.04499999999999999]",3585.8099999999995,24678.809999999998,324.7211842105263,65
2020-06-19,81,0,81,24,0.2963,14907,621.12,552.7968,184.0,294.0,0.3,20.1,0.32206521739130434,1.1235955056179776,0.6258503401360545,0.48,0.92,0.26000000000000006,0.04499999999999999,"[0.015, 0.024999999999999998, 0.015, 0.015, 0.015]",3279.539999999999,18186.54,224.5251851851852,110
2020-06-20,81,5,76,57,0.7037,22024,386.39,355.4788,290.0,198.0,0.75,24.10000000000006,1.0348529411764704,1.0869565217391304,1.4646464646464648,0.16,0.79,0.27,0.015,"[0.024999999999999998, 0.034999999999999996, 0.015, 0.024999999999999998, 0.005]",2202.4,24226.4,318.7684210526316,-92
2020-06-21,81,5,76,60,0.7407,19632,327.2,363.192,258.0,379.0,0.79,28.700000000000124,0.823,0.9009009009009008,0.6807387862796834,0.42,0.84,0.05,0.024999999999999998,"[0.04499999999999999, 0.034999999999999996, 0.034999999999999996, 0.005, 0.015]",4711.6799999999985,24343.68,320.31157894736845,121
2020-06-22,81,1,80,63,0.7778,17826,282.95,268.8025,223.0,310.0,0.79,24.700000000000067,1.7284444444444444,1.0526315789473684,0.7193548387096774,0.11,0.79,0.07,0.005,"[0.015, 0.034999999999999996, 0.04499999999999999, 0.015, 0.04499999999999999]",1960.86,19786.86,247.33575000000002,87
2020-06-23,81,5,76,63,0.7778,18464,293.08,322.388,243.0,364.0,0.83,24.800000000000068,1.0370666666666668,0.9090909090909091,0.6675824175824175,0.42,0.81,0.07,0.034999999999999996,"[0.024999999999999998, 0.015, 0.034999999999999996, 0.015, 0.04499999999999999]",4800.6399999999985,23264.64,306.1136842105263,121
2020-06-24,81,2,79,75,0.9259,18321,244.28,268.708,232.0,354.0,0.95,21.200000000000017,3.086333333333333,0.909090909090909,0.655367231638418,0.47,0.94,0.37000000000000005,0.024999999999999998,"[0.04499999999999999, 0.034999999999999996, 0.015, 0.015, 0.005]",3847.4099999999994,22168.41,280.6127848101266,122
2020-06-25,81,2,79,18,0.2222,18483,1026.83,944.6836,234.0,359.0,0.23,29.10000000000013,0.49377777777777776,1.0869565217391304,0.6518105849582173,0.4,0.87,0.39000000000000007,0.015,"[0.04499999999999999, 0.015, 0.034999999999999996, 0.015, 0.005]",2957.2799999999997,21440.28,271.3959493670886,125
2020-06-26,81,1,80,18,0.2222,14903,827.94,761.7048000000001,186.0,253.0,0.22,29.10000000000013,0.2415217391304348,1.0869565217391304,0.7351778656126482,0.2,0.77,0.09000000000000001,0.015,"[0.015, 0.015, 0.005, 0.024999999999999998, 0.005]",2384.4799999999996,17287.48,216.0935,67
2020-06-27,81,5,76,56,0.6914,14107,251.91,272.0628,186.0,261.0,0.74,25.500000000000078,0.9218666666666667,0.9259259259259259,0.7126436781609196,0.11,0.93,0.19,0.015,"[0.034999999999999996, 0.015, 0.024999999999999998, 0.005, 0.015]",3244.609999999999,17351.61,228.31065789473686,75
2020-06-28,81,1,80,29,0.358,14134,487.38,540.9918,177.0,85.0,0.36,22.80000000000004,0.526470588235294,0.9009009009009009,2.0823529411764707,0.29,0.83,0.24000000000000005,0.024999999999999998,"[0.024999999999999998, 0.024999999999999998, 0.005, 0.034999999999999996, 0.024999999999999998]",2261.4399999999996,16395.44,204.94299999999998,-92
2020-06-29,81,4,77,35,0.4321,20596,588.46,541.3832,267.0,367.0,0.45,21.100000000000016,0.49666666666666665,1.0869565217391306,0.7275204359673024,0.44,0.93,0.27,0.005,"[0.005, 0.034999999999999996, 0.034999999999999996, 0.024999999999999998, 0.04499999999999999]",5148.999999999998,25745.0,334.35064935064935,100
2020-06-30,81,3,78,42,0.5185,20780,494.76,524.4456,266.0,198.0,0.54,23.000000000000043,1.152222222222222,0.9433962264150944,1.3434343434343434,0.36,0.92,0.19,0.024999999999999998,"[0.015, 0.04499999999999999, 0.04499999999999999, 0.034999999999999996, 0.005]",5818.399999999998,26598.399999999998,341.0051282051282,-68
2020-07-01,81,0,81,40,0.4938,14982,374.55,344.586,185.0,260.0,0.49,22.10000000000003,0.6764383561643836,1.0869565217391304,0.7115384615384616,0.27,0.94,0.30000000000000004,0.04499999999999999,"[0.015, 0.04499999999999999, 0.005, 0.005, 0.005]",3296.039999999999,18278.04,225.6548148148148,75
2020-07-02,81,3,78,27,0.3333,20210,748.52,688.6383999999999,259.0,359.0,0.35,24.20000000000006,0.45657534246575343,1.0869565217391306,0.7214484679665738,0.11,0.76,0.29000000000000004,0.005,"[0.024999999999999998, 0.024999999999999998, 0.005, 0.034999999999999996, 0.024999999999999998]",3031.4999999999995,23241.5,297.96794871794873,100
2020-07-03,81,2,79,48,0.5926,21731,452.73,425.56620000000004,275.0,365.0,0.61,22.20000000000003,0.7901333333333334,1.0638297872340425,0.7534246575342466,0.16,0.95,0.05,0.04499999999999999,"[0.015, 0.024999999999999998, 0.015, 0.04499999999999999, 0.015]",3476.9599999999996,25207.96,319.0881012658228,90
2020-07-04,81,1,80,78,0.963,20668,264.97,251.72150000000002,258.0,330.0,0.98,27.1000000000001,2.1399999999999997,1.0526315789473684,0.7818181818181819,0.45,0.93,0.15000000000000002,0.024999999999999998,"[0.034999999999999996, 0.005, 0.024999999999999998, 0.024999999999999998, 0.04499999999999999]",2686.84,23354.84,291.9355,72
2020-07-05,81,4,77,18,0.2222,14515,806.39,758.0065999999999,189.0,261.0,0.23,23.300000000000047,0.3086111111111111,1.0638297872340425,0.7241379310344828,0.38,0.89,0.36000000000000004,0.034999999999999996,"[0.015, 0.04499999999999999, 0.015, 0.04499999999999999, 0.015]",1451.5,15966.5,207.35714285714286,72
2020-07-06,81,3,78,20,0.2469,20784,1039.2,987.24,266.0,366.0,0.26,20.200000000000003,0.37984615384615383,1.0526315789473684,0.726775956284153,0.04,0.92,0.13,0.015,"[0.04499999999999999, 0.015, 0.024999999999999998, 0.034999999999999996, 0.04499999999999999]",6027.359999999999,26811.36,343.73538461538465,100
2020-07-07,81,1,80,44,0.5432,18276,415.36,440.2816,228.0,338.0,0.55,21.50000000000002,0.7544444444444445,0.9433962264150944,0.6745562130177515,0.07,0.88,0.23000000000000004,0.015,"[0.04499999999999999, 0.005, 0.005, 0.024999999999999998, 0.005]",4386.239999999999,22662.239999999998,283.27799999999996,110
2020-07-08,81,3,78,31,0.3827,17360,560.0,604.8,223.0,323.0,0.4,26.100000000000087,0.4159782608695652,0.925925925925926,0.6904024767801857,0.23,0.84,0.38000000000000006,0.005,"[0.005, 0.04499999999999999, 0.04499999999999999, 0.034999999999999996, 0.005]",3298.399999999999,20658.399999999998,264.851282051282,100
2020-07-09,81,1,80,66,0.8148,22261,337.29,371.019,278.0,403.0,0.82,26.40000000000009,2.716,0.9090909090909092,0.6898263027295285,0.41,0.75,0.32000000000000006,0.005,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.005, 0.015]",5787.859999999998,28048.859999999997,350.61074999999994,125
2020-07-10,81,5,76,17,0.2099,15849,932.29,857.7067999999999,209.0,319.0,0.22,21.700000000000024,0.2875342465753425,1.0869565217391304,0.6551724137931034,0.31,0.99,0.15000000000000002,0.034999999999999996,"[0.04499999999999999, 0.024999999999999998, 0.005, 0.005, 0.015]",2535.8399999999997,18384.84,241.90578947368422,110
2020-07-11,81,2,79,16,0.1975,21626,1351.62,1243.4904,274.0,219.0,0.2,27.400000000000105,0.2743055555555556,1.0869565217391304,1.2511415525114156,0.11,0.78,0.35000000000000003,0.005,"[0.034999999999999996, 0.015, 0.005, 0.024999999999999998, 0.04499999999999999]",4108.939999999999,25734.94,325.75873417721516,-55
2020-07-12,81,4,77,46,0.5679,14386,312.74,293.9756,187.0,277.0,0.6,24.400000000000063,0.6172826086956521,1.0638297872340425,0.6750902527075813,0.16,0.99,0.060000000000000005,0.024999999999999998,"[0.034999999999999996, 0.04499999999999999, 0.015, 0.034999999999999996, 0.024999999999999998]",3452.639999999999,17838.64,231.67064935064934,90
2020-07-13,81,1,80,23,0.284,18026,783.74,697.5286,225.0,312.0,0.29,25.70000000000008,0.308695652173913,1.1235955056179776,0.7211538461538461,0.09,0.86,0.14,0.024999999999999998,"[0.034999999999999996, 0.024999999999999998, 0.015, 0.005, 0.04499999999999999]",2703.899999999999,20729.899999999998,259.12375,87
2020-07-14,81,0,81,17,0.2099,21825,1283.82,1142.5998,269.0,177.0,0.21,29.10000000000013,0.3086764705882353,1.1235955056179776,1.5197740112994351,0.17,0.82,0.1,0.005,"[0.015, 0.005, 0.015, 0.005, 0.024999999999999998]",4146.749999999999,25971.75,320.6388888888889,-92
2020-07-15,81,3,78,66,0.8148,20404,309.15,343.1565,262.0,372.0,0.85,20.1,2.716,0.9009009009009008,0.7043010752688172,0.21,0.77,0.12000000000000001,0.04499999999999999,"[0.024999999999999998, 0.04499999999999999, 0.015, 0.015, 0.024999999999999998]",3468.68,23872.68,306.06,110
2020-07-16,81,0,81,42,0.5185,16997,404.69,437.0652,210.0,118.0,0.52,27.600000000000108,1.152222222222222,0.9259259259259259,1.7796610169491525,0.23,0.81,0.13,0.034999999999999996,"[0.04499999999999999, 0.034999999999999996, 0.04499999999999999, 0.015, 0.005]",1699.7,18696.7,230.82345679012346,-92
2020-07-17,81,0,81,40,0.4938,17048,426.2,451.772,210.0,155.0,0.49,23.900000000000055,0.7370149253731343,0.9433962264150944,1.3548387096774193,0.48,0.9,0.18000000000000005,0.034999999999999996,"[0.034999999999999996, 0.034999999999999996, 0.005, 0.034999999999999996, 0.015]",4091.519999999999,21139.52,260.98172839506174,-55
2020-07-18,81,2,79,77,0.9506,14537,188.79,207.66899999999998,184.0,305.0,0.97,20.500000000000007,1.2674666666666667,0.9090909090909092,0.6032786885245902,0.24,0.79,0.07,0.005,"[0.024999999999999998, 0.005, 0.005, 0.015, 0.04499999999999999]",3779.6199999999985,18316.62,231.85594936708858,121
2020-07-19,81,2,79,70,0.8642,14166,202.37,222.607,179.0,289.0,0.89,24.400000000000063,0.9393478260869564,0.9090909090909091,0.6193771626297578,0.43,0.94,0.09000000000000001,0.034999999999999996,"[0.034999999999999996, 0.034999999999999996, 0.005, 0.04499999999999999, 0.034999999999999996]",3541.4999999999986,17707.5,224.14556962025316,110
2020-07-20,81,3,78,77,0.9506,17409,226.09,212.5246,223.0,168.0,0.99,25.500000000000078,1.0562222222222222,1.0638297872340425,1.3273809523809523,0.41,0.89,0.19,0.005,"[0.005, 0.015, 0.04499999999999999, 0.034999999999999996, 0.034999999999999996]",3829.979999999999,21238.98,272.2946153846154,-55
2020-07-21,81,5,76,26,0.321,20101,773.12,726.7328,264.0,339.0,0.34,23.50000000000005,0.428,1.0638297872340425,0.7787610619469026,0.24,0.91,0.12000000000000001,0.005,"[0.024999999999999998, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999, 0.015]",2010.1000000000001,22111.1,290.93552631578945,75
2020-07-22,81,5,76,47,0.5802,15098,321.23,305.1685,199.0,298.0,0.62,24.500000000000064,1.2893333333333334,1.0526315789473686,0.6677852348993288,0.43,0.77,0.15000000000000002,0.015,"[0.005, 0.04499999999999999, 0.005, 0.04499999999999999, 0.005]",4227.439999999999,19325.44,254.2821052631579,99
2020-07-23,81,2,79,66,0.8148,19815,300.23,282.2162,251.0,372.0,0.84,28.300000000000118,1.2161194029850746,1.0638297872340425,0.6747311827956989,0.13,0.87,0.12000000000000001,0.005,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.015, 0.034999999999999996]",4755.5999999999985,24570.6,311.02025316455695,121
2020-07-24,81,4,77,67,0.8272,16520,246.57,266.2956,215.0,305.0,0.87,23.000000000000043,1.2726153846153847,0.9259259259259259,0.7049180327868853,0.23,0.91,0.13,0.024999999999999998,"[0.015, 0.04499999999999999, 0.024999999999999998, 0.024999999999999998, 0.005]",1817.2,18337.2,238.14545454545456,90
2020-07-25,81,5,76,26,0.321,16054,617.46,666.8568,211.0,119.0,0.34,23.100000000000044,0.4791044776119403,0.9259259259259259,1.773109243697479,0.48,0.89,0.14,0.04499999999999999,"[0.04499999999999999, 0.005, 0.005, 0.005, 0.024999999999999998]",1605.4,17659.4,232.36052631578949,-92
2020-07-26,81,4,77,55,0.679,19830,360.55,320.8895,258.0,333.0,0.71,22.10000000000003,1.2345454545454546,1.1235955056179776,0.7747747747747747,0.44,0.98,0.26000000000000006,0.015,"[0.005, 0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.034999999999999996]",2776.2,22606.2,293.587012987013,75
2020-07-27,81,4,77,32,0.3951,17843,557.59,602.1972000000001,232.0,357.0,0.42,22.400000000000034,0.5897014925373134,0.9259259259259259,0.6498599439775911,0.08,0.8,0.34,0.015,"[0.005, 0.024999999999999998, 0.005, 0.034999999999999996, 0.005]",3033.31,20876.31,271.1209090909091,125
2020-07-28,81,2,79,22,0.2716,20305,922.95,876.8025,257.0,356.0,0.28,28.000000000000114,0.9053333333333334,1.0526315789473684,0.7219101123595506,0.29,0.97,0.38000000000000006,0.034999999999999996,"[0.005, 0.034999999999999996, 0.04499999999999999, 0.034999999999999996, 0.015]",4670.149999999999,24975.149999999998,316.1411392405063,99
2020-07-29,81,3,78,48,0.5926,17273,359.85,320.2665,221.0,343.0,0.62,28.200000000000117,0.6584444444444445,1.1235955056179776,0.6443148688046647,0.31,0.87,0.08000000000000002,0.005,"[0.005, 0.005, 0.005, 0.024999999999999998, 0.034999999999999996]",4490.979999999999,21763.98,279.0253846153846,122
2020-07-30,81,0,81,22,0.2716,21591,981.41,873.4549,267.0,212.0,0.27,24.600000000000065,0.36213333333333336,1.1235955056179776,1.259433962264151,0.45,0.86,0.24000000000000005,0.04499999999999999,"[0.024999999999999998, 0.005, 0.04499999999999999, 0.005, 0.04499999999999999]",6045.479999999998,27636.479999999996,341.19111111111107,-55
2020-07-31,81,1,80,25,0.3086,18946,757.84,712.3696,237.0,337.0,0.31,24.10000000000006,0.3547126436781609,1.0638297872340425,0.7032640949554896,0.29,0.92,0.2,0.04499999999999999,"[0.04499999999999999, 0.015, 0.005, 0.024999999999999998, 0.015]",2462.98,21408.98,267.61225,100
2020-08-01,81,4,77,26,0.321,21332,820.46,754.8232,277.0,232.0,0.34,20.80000000000001,0.47205882352941175,1.0869565217391304,1.1939655172413792,0.03,0.81,0.32000000000000006,0.024999999999999998,"[0.005, 0.015, 0.04499999999999999, 0.034999999999999996, 0.005]",5759.639999999998,27091.64,351.8394805194805,-45
2020-08-02,81,4,77,64,0.7901,14034,219.28,241.208,182.0,303.0,0.83,22.00000000000003,0.8778888888888889,0.9090909090909091,0.6006600660066007,0.05,0.75,0.37000000000000005,0.015,"[0.034999999999999996, 0.015, 0.005, 0.015, 0.024999999999999998]",3368.159999999999,17402.16,226.00207792207792,121
2020-08-03,81,4,77,52,0.642,16727,321.67,302.3698,217.0,284.0,0.68,27.300000000000104,0.9876923076923076,1.0638297872340425,0.7640845070422535,0.12,0.87,0.060000000000000005,0.034999999999999996,"[0.034999999999999996, 0.034999999999999996, 0.034999999999999996, 0.015, 0.024999999999999998]",2007.24,18734.24,243.3018181818182,67
2020-08-04,81,5,76,65,0.8025,20004,307.75,273.8975,263.0,171.0,0.86,27.80000000000011,1.1801470588235292,1.1235955056179776,1.5380116959064327,0.47,0.87,0.19,0.005,"[0.024999999999999998, 0.04499999999999999, 0.005, 0.034999999999999996, 0.034999999999999996]",2000.4,22004.4,289.5315789473684,-92
2020-08-05,81,5,76,38,0.4691,22433,590.34,637.5672000000001,295.0,240.0,0.5,23.800000000000054,1.5636666666666668,0.9259259259259258,1.2291666666666667,0.03,0.91,0.17000000000000004,0.024999999999999998,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.024999999999999998, 0.015]",3140.62,25573.62,336.495,-55
2020-08-06,81,0,81,42,0.5185,16548,394.0,350.65999999999997,204.0,294.0,0.52,21.40000000000002,0.5635869565217391,1.1235955056179776,0.6938775510204082,0.05,0.83,0.14,0.024999999999999998,"[0.024999999999999998, 0.024999999999999998, 0.024999999999999998, 0.024999999999999998, 0.015]",2813.16,19361.16,239.02666666666667,90
2020-08-07,81,4,77,71,0.8765,20376,286.99,318.5589,265.0,365.0,0.92,24.400000000000063,1.3082089552238805,0.9009009009009009,0.726027397260274,0.39,0.94,0.26000000000000006,0.015,"[0.005, 0.005, 0.04499999999999999, 0.024999999999999998, 0.015]",3056.399999999999,23432.399999999998,304.3168831168831,100
2020-08-08,81,4,77,16,0.1975,21044,1315.25,1249.4875,273.0,228.0,0.21,21.40000000000002,0.2705479452054795,1.0526315789473684,1.1973684210526316,0.15,0.9,0.21000000000000002,0.034999999999999996,"[0.015, 0.005, 0.024999999999999998, 0.04499999999999999, 0.005]",2104.4,23148.4,300.62857142857143,-45
2020-08-09,81,0,81,34,0.4198,14284,420.12,399.11400000000003,176.0,251.0,0.42,29.20000000000013,0.7632727272727272,1.0526315789473684,0.701195219123506,0.48,0.93,0.19,0.04499999999999999,"[0.015, 0.015, 0.04499999999999999, 0.04499999999999999, 0.04499999999999999]",1999.7599999999998,16283.76,201.03407407407408,75
2020-08-10,81,5,76,50,0.6173,16089,321.78,347.52239999999995,212.0,322.0,0.66,26.800000000000097,0.6709782608695651,0.925925925925926,0.6583850931677019,0.35,0.75,0.33,0.034999999999999996,"[0.034999999999999996, 0.005, 0.024999999999999998, 0.005, 0.04499999999999999]",2252.4599999999996,18341.46,241.33499999999998,110
2020-08-11,81,2,79,58,0.716,16080,277.24,307.7364,204.0,149.0,0.73,28.50000000000012,1.1015384615384614,0.9009009009009009,1.3691275167785235,0.24,0.79,0.27,0.005,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999]",2894.3999999999996,18974.4,240.18227848101267,-55
2020-08-12,81,0,81,19,0.2346,17964,945.47,1040.017,222.0,322.0,0.23,26.700000000000095,0.3609230769230769,0.9090909090909091,0.6894409937888198,0.16,0.88,0.35000000000000003,0.015,"[0.04499999999999999, 0.04499999999999999, 0.015, 0.024999999999999998, 0.024999999999999998]",3233.5199999999995,21197.52,261.6977777777778,100
2020-08-13,81,3,78,48,0.5926,18455,384.48,415.2384,237.0,347.0,0.62,21.000000000000014,0.8844776119402985,0.9259259259259259,0.6829971181556196,0.11,0.8,0.27,0.024999999999999998,"[0.024999999999999998, 0.024999999999999998, 0.005, 0.034999999999999996, 0.034999999999999996]",4244.649999999999,22699.649999999998,291.0211538461538,110
2020-08-14,81,5,76,45,0.5556,17146,381.02,403.8812,226.0,351.0,0.59,23.100000000000044,0.6039130434782608,0.9433962264150944,0.6438746438746439,0.08,0.79,0.12000000000000001,0.015,"[0.005, 0.005, 0.024999999999999998, 0.034999999999999996, 0.04499999999999999]",3943.579999999999,21089.579999999998,277.4944736842105,125
2020-08-15,81,1,80,44,0.5432,18171,412.98,437.7588,227.0,182.0,0.55,27.900000000000112,0.7988235294117647,0.9433962264150944,1.2472527472527473,0.41,0.76,0.05,0.005,"[0.005, 0.034999999999999996, 0.005, 0.04499999999999999, 0.04499999999999999]",3634.1999999999994,21805.2,272.565,-45
2020-08-16,81,5,76,73,0.9012,16747,229.41,254.64509999999999,220.0,345.0,0.96,26.40000000000009,1.2016,0.9009009009009009,0.6376811594202898,0.33,0.78,0.25000000000000006,0.04499999999999999,"[0.034999999999999996, 0.034999999999999996, 0.034999999999999996, 0.04499999999999999, 0.005]",4186.749999999998,20933.75,275.44407894736844,125
2020-08-17,81,5,76,31,0.3827,21289,686.74,727.9444,280.0,352.0,0.41,20.60000000000001,0.4159782608695652,0.9433962264150944,0.7954545454545454,0.06,0.82,0.24000000000000005,0.04499999999999999,"[0.04499999999999999, 0.034999999999999996, 0.015, 0.04499999999999999, 0.034999999999999996]",2980.4599999999996,24269.46,319.335,72
2020-08-18,81,3,78,24,0.2963,21221,884.21,831.1574,272.0,339.0,0.31,23.60000000000005,0.3950666666666667,1.0638297872340425,0.8023598820058997,0.28,0.82,0.060000000000000005,0.034999999999999996,"[0.034999999999999996, 0.024999999999999998, 0.005, 0.005, 0.024999999999999998]",3183.149999999999,24404.149999999998,312.8737179487179,67
2020-08-19,81,0,81,58,0.716,16542,285.21,268.0974,204.0,112.0,0.72,21.700000000000024,0.9944444444444445,1.0638297872340425,1.8214285714285714,0.07,0.97,0.16000000000000003,0.024999999999999998,"[0.034999999999999996, 0.015, 0.015, 0.015, 0.005]",1819.6200000000001,18361.62,226.68666666666667,-92
2020-08-20,81,0,81,33,0.4074,17539,531.48,504.906,217.0,327.0,0.41,26.900000000000098,0.45266666666666666,1.0526315789473684,0.6636085626911316,0.3,0.81,0.24000000000000005,0.005,"[0.024999999999999998, 0.024999999999999998, 0.024999999999999998, 0.04499999999999999, 0.015]",4560.1399999999985,22099.14,272.82888888888886,110
2020-08-21,81,0,81,45,0.5556,18825,418.33,460.163,232.0,341.0,0.56,23.50000000000005,1.2346666666666666,0.9090909090909091,0.6803519061583577,0.22,0.93,0.32000000000000006,0.034999999999999996,"[0.005, 0.005, 0.04499999999999999, 0.034999999999999996, 0.015]",1882.5,20707.5,255.64814814814815,109
2020-08-22,81,4,77,68,0.8395,15990,235.15,253.96200000000002,208.0,330.0,0.88,20.1,1.1500000000000001,0.9259259259259259,0.6303030303030303,0.01,0.75,0.1,0.015,"[0.015, 0.024999999999999998, 0.015, 0.04499999999999999, 0.005]",3837.599999999999,19827.6,257.5012987012987,122
2020-08-23,81,0,81,79,0.9753,22832,289.01,271.6694,282.0,347.0,0.98,21.600000000000023,1.060108695652174,1.0638297872340425,0.8126801152737753,0.06,0.96,0.37000000000000005,0.024999999999999998,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.015, 0.005]",4109.759999999999,26941.76,332.6143209876543,65
2020-08-24,81,4,77,56,0.6914,17325,309.38,293.911,225.0,300.0,0.73,29.80000000000014,0.9218666666666667,1.0526315789473684,0.75,0.2,0.95,0.26000000000000006,0.04499999999999999,"[0.005, 0.034999999999999996, 0.005, 0.034999999999999996, 0.015]",1732.5,19057.5,247.5,75
2020-08-25,81,3,78,56,0.6914,21912,391.29,434.3319,281.0,348.0,0.72,24.700000000000067,1.5364444444444445,0.9009009009009009,0.8074712643678161,0.28,0.9,0.25000000000000006,0.034999999999999996,"[0.024999999999999998, 0.04499999999999999, 0.015, 0.04499999999999999, 0.015]",3286.7999999999993,25198.8,323.0615384615385,67
2020-08-26,81,1,80,55,0.679,22266,404.84,380.5496,278.0,377.0,0.69,27.400000000000105,2.2633333333333336,1.0638297872340425,0.7374005305039788,0.4,0.81,0.05,0.005,"[0.015, 0.024999999999999998, 0.04499999999999999, 0.005, 0.015]",4230.539999999999,26496.54,331.20675,99
2020-08-27,81,1,80,50,0.6173,14307,286.14,268.97159999999997,179.0,301.0,0.62,23.800000000000054,0.8573611111111111,1.0638297872340425,0.5946843853820598,0.43,0.99,0.28,0.04499999999999999,"[0.015, 0.04499999999999999, 0.015, 0.024999999999999998, 0.034999999999999996]",3290.609999999999,17597.61,219.970125,122
2020-08-28,81,4,77,74,0.9136,15750,212.84,202.198,205.0,330.0,0.96,24.400000000000063,1.4055384615384614,1.0526315789473684,0.6212121212121212,0.22,0.9,0.11000000000000001,0.015,"[0.015, 0.015, 0.005, 0.024999999999999998, 0.015]",3779.999999999999,19530.0,253.63636363636363,125
2020-08-29,81,3,78,45,0.5556,21961,488.02,517.3012,282.0,403.0,0.58,22.300000000000033,0.7716666666666667,0.9433962264150944,0.6997518610421837,0.07,0.85,0.34,0.034999999999999996,"[0.015, 0.024999999999999998, 0.005, 0.005, 0.015]",4611.8099999999995,26572.809999999998,340.67705128205125,121
2020-08-30,81,3,78,53,0.6543,16731,315.68,296.7392,214.0,122.0,0.68,22.20000000000003,2.181,1.0638297872340425,1.7540983606557377,0.25,0.82,0.38000000000000006,0.024999999999999998,"[0.005, 0.034999999999999996, 0.005, 0.024999999999999998, 0.024999999999999998]",3011.5799999999995,19742.579999999998,253.10999999999999,-92
2020-08-31,81,1,80,27,0.3333,18937,701.37,757.4796,237.0,182.0,0.34,21.30000000000002,0.7406666666666666,0.9259259259259259,1.3021978021978022,0.04,0.97,0.15000000000000002,0.015,"[0.04499999999999999, 0.015, 0.005, 0.005, 0.015]",3598.029999999999,22535.03,281.68787499999996,-55
2020-09-01,81,2,79,17,0.2099,22930,1348.82,1200.4497999999999,290.0,400.0,0.22,22.80000000000004,0.3229230769230769,1.1235955056179776,0.725,0.21,0.77,0.21000000000000002,0.04499999999999999,"[0.04499999999999999, 0.015, 0.04499999999999999, 0.024999999999999998, 0.04499999999999999]",3439.499999999999,26369.5,333.7911392405063,110
